provider_id,provider_name,lat,lng,radius_km,city,country_code
36453,Sushi Family Науки,48.450627,35.059549,3.0,Dnipro,ua
166323,Аджика вул. Соборна,49.234341,28.462251,3.0,Vinnytsia,ua
50983,Streets Макіївська,50.509431,30.453294,9.0,Kyiv,ua
71773,Панда їсть бамбук генерала Пушкіна,48.4372,35.03273,9.0,Dnipro,ua
144973,ВАМ ДОНЕР? вул.Пастерівська,49.42201,32.05987,3.0,Cherkasy,ua
165952,Dono Піца ПЗТО,48.491776,35.931599,3.0,Pavlohrad,ua
174028,ТЕРІЯКИ ХАУС Глибочицька,50.462807,30.488402,4.0,Kyiv,ua
48580,Sushi Master Преображенська,46.478814,30.7315,3.0,Odesa,ua
60863,XA food Шота Руставелі,50.439549,30.520804,3.0,Kyiv,ua
98369,This is Pivbar вул. Лісківська,50.52344,30.60311,3.0,Kyiv,ua
136264,Рання пташка Софіївська Борщагівка,50.408445,30.379506,3.0,Kyiv,ua
178055,Сімейна Піца/Сімейна Пекарня вул. Чорновола 57,49.855959,24.021382,3.0,Lviv,ua
17800,Mafia Берестейський,50.45678,30.365418,3.0,Kyiv,ua
25975,Greenbar cafe Левка Лук'яненка,50.512178,30.492153,3.0,Kyiv,ua
36573,Sushi Family Лисиченко,48.5246,35.03664,3.0,Dnipro,ua
52451,Панда їсть бамбук Левка Лук'яненка,50.512178,30.492153,9.0,Kyiv,ua
102237,Remeslo brewery Щербаківського,50.473174,30.40629,3.0,Kyiv,ua
118105,NUNU Гамбургерна,50.466854,30.511986,3.0,Kyiv,ua
159292,AMVAM Delivery,49.444975,32.065072,3.0,Cherkasy,ua
193874,Pizza ZAZA вул. Сугаїтська,49.429311,32.011998,3.0,Cherkasy,ua
57837,WeSushi пр-т Лобановського,50.42245,30.46539,3.0,Kyiv,ua
68261,Umami Sushi Тракторобудівників,49.995687,36.339295,3.0,Kharkiv,ua
84035,Сезонне меню від ASAP,50.508585,30.793902,9.0,Brovary,ua
96856,ЕМПАНАДА ПО КИЇВСЬКИ,50.443621,30.496194,3.0,Kyiv,ua
173713,"""Пивна Ліга"" вул. Михайла Донця",50.43588,30.43073,3.0,Kyiv,ua
174380,Royal Kebab Спартак,49.870072,24.023141,3.0,Lviv,ua
25832,Maranello 23 Серпня,50.033509,36.215573,3.0,Kharkiv,ua
64125,Hellboy Піца Левітана,46.405818,30.718603,3.0,Odesa,ua
106568,Sushi Master вул. Домбровського,50.26733,28.64925,3.0,Zhytomyr,ua
153492,Галицька перепічка вул. Івана Кавалерідзе,49.793861,24.065365,3.0,Lviv,ua
163184,Philadelphia roll&bowl Драгоманова,50.417999,30.633143,3.0,Kyiv,ua
17799,Casta Берестейський,50.45678,30.365418,3.0,Kyiv,ua
48582,Sushi Master Сегедська,46.450271,30.743617,3.0,Odesa,ua
71770,"Мамо, я в шапці генерала Пушкіна",48.4372,35.03273,3.0,Dnipro,ua
86636,Remeslo Brewery Сікорського,50.466578,30.430023,3.0,Kyiv,ua
154129,Don Peperon Левітана,46.405861,30.719563,3.0,Odesa,ua
50981,Streets Іллєнка,50.466273,30.47425,9.0,Kyiv,ua
81226,Remeslo Brewery Миколайчука,50.43272,30.60009,3.0,Kyiv,ua
160241,"Кулиничі пекарня,піца / Kulinichi pizza,bakery проспект В'ячеслава Чорновола",49.846633,24.025816,3.0,Lviv,ua
173069,Salateira Проспект Романа Шухевича,50.4931,30.56082,3.0,Kyiv,ua
11449,Євразія Лесі Українки,50.428488,30.538485,3.0,Kyiv,ua
87466,Tasty Greens Відрадний пр-т,50.433311,30.432779,3.0,Kyiv,ua
91945,Bufet Салтівське шосе,49.98825,36.35904,3.0,Kharkiv,ua
157663,Sushi Master Ладожська,47.886147,35.071994,3.0,Zaporizhia,ua
170315,Сімейна піца/ Сімейна  Пекарня вул. Чорновола 69,49.861217,24.01841,3.0,Lviv,ua
25405,Chackmag Doner Миколайчука,50.43508,30.60643,3.0,Kyiv,ua
61352,Хінкаль Нижній Вал,50.466162,30.511794,3.0,Kyiv,ua
95706,Burgerone,50.44361,30.49617,3.0,Kyiv,ua
154156,EatSushi вул. Європейська,49.578784,34.541456,3.0,Poltava,ua
155130,Remeslo Brewery Амосова,49.98482,36.360596,3.0,Kharkiv,ua
11215,Євразія Межигірська,50.467663,30.513855,3.0,Kyiv,ua
115844,КУМА ШАУРМА Черемушки,46.443823,30.705681,3.0,Odesa,ua
154196,EatSushi Образцова,48.516517,35.054755,3.0,Dnipro,ua
160819,MONOпіца вул. Шевченка,51.491952,31.302315,3.0,Chernihiv,ua
